frame,particles,delta,physMem,virtMem
758,1746,0.0292295,51535872,41066496
759,1746,0.0290125,51535872,41066496
760,1752,0.0300764,51535872,41066496
761,1752,0.0323567,51535872,41066496
762,1755,0.0291769,51535872,41066496
763,1756,0.0293164,51535872,41066496
764,1757,0.0289384,51535872,41066496
765,1757,0.0285272,51535872,41066496
766,1758,0.0287483,51535872,41066496
767,1762,0.0285095,51535872,41066496
768,1762,0.0333759,51535872,41066496
769,1762,0.0314578,51535872,41066496
770,1762,0.0290028,51535872,41066496
771,1766,0.0289228,51535872,41066496
772,1766,0.0312387,51535872,41066496
773,1766,0.0298909,51535872,41066496
774,1770,0.0294119,51535872,41066496
775,1771,0.0350679,51535872,41066496
776,1771,0.0298501,51535872,41066496
777,1773,0.0302888,51535872,41066496
778,1773,0.029553,51535872,41066496
779,1774,0.030938,51535872,41066496
780,1775,0.0288265,51535872,41066496
781,1779,0.0301626,51535872,41066496
782,1781,0.0313897,51535872,41066496
783,1781,0.0300397,51535872,41066496
784,1783,0.0289907,51535872,41066496
785,1792,0.030977,51535872,41066496
786,1795,0.0350457,51535872,41066496
787,1795,0.0299646,51535872,41066496
788,1795,0.0294288,51535872,41066496
789,1806,0.0295066,51535872,41066496
790,1811,0.0367024,51535872,41066496
791,1811,0.0350817,51535872,41066496
792,1811,0.0301438,51535872,41066496
793,1818,0.0281118,51535872,41066496
794,1818,0.0326084,51535872,41066496
795,1819,0.0295197,51535872,41066496
796,1819,0.0306432,51535872,41066496
797,1819,0.0291928,51535872,41066496
798,1821,0.029693,51535872,41066496
799,1822,0.0316767,51535872,41066496
800,1825,0.0309888,51535872,41066496
801,1825,0.0306862,51535872,41066496
802,1830,0.0297695,51535872,41066496
803,1831,0.0360954,51535872,41066496
804,1831,0.0310601,51535872,41066496
805,1836,0.0325565,51535872,41066496
806,1836,0.0326219,51535872,41066496
807,1836,0.0336729,51535872,41066496
808,1836,0.0297715,51535872,41066496
809,1836,0.0301527,51535872,41066496
810,1838,0.0302308,51535872,41066496
811,1838,0.0323589,51535872,41066496
812,1841,0.0292281,51535872,41066496
813,1842,0.0347756,51535872,41066496
814,1844,0.0302881,51535872,41066496
815,1850,0.0304779,51535872,41066496
816,1855,0.0316863,51535872,41066496
817,1856,0.0345584,51535872,41066496
818,1861,0.0303027,51535872,41066496
819,1861,0.0359541,51535872,41066496
820,1861,0.0303721,51535872,41066496
821,1863,0.0310891,51535872,41066496
822,1866,0.0341437,51535872,41066496
823,1868,0.0332291,51535872,41066496
824,1870,0.0301244,51535872,41066496
825,1873,0.030939,51535872,41066496
826,1873,0.0319335,51535872,41066496
827,1876,0.0297519,51535872,41066496
828,1881,0.0330444,51535872,41066496
829,1881,0.0337631,51535872,41066496
830,1884,0.0323357,51535872,41066496
831,1884,0.0346634,51535872,41066496
832,1886,0.0316384,51535872,41066496
833,1886,0.0329281,51535872,41066496
834,1886,0.0313353,51535872,41066496
835,1886,0.0316363,51535872,41066496
836,1888,0.0327151,51535872,41066496
837,1888,0.0325924,51535872,41066496
838,1891,0.0309367,51535872,41066496
839,1891,0.0315211,51535872,41066496
840,1892,0.0308655,51535872,41066496
841,1892,0.0334975,51535872,41066496
842,1899,0.0307325,51535872,41066496
843,1899,0.0408735,51535872,41066496
844,1900,0.0308223,51535872,41066496
845,1907,0.0315109,51535872,41066496
846,1914,0.0374136,51535872,41066496
847,1918,0.0388253,51535872,41066496
848,1921,0.0374594,51535872,41066496
849,1921,0.0329212,51535872,41066496
850,1922,0.0316038,51535872,41066496
851,1927,0.0357862,51535872,41066496
852,1927,0.0354476,51535872,41066496
853,1927,0.0328385,51535872,41066496
854,1930,0.0324671,51535872,41066496
855,1930,0.0347366,51535872,41066496
856,1930,0.0305247,51535872,41066496
857,1932,0.0306485,51535872,41066496
858,1936,0.0316948,51535872,41066496
859,1936,0.03532,51535872,41066496
860,1940,0.0321271,51535872,41066496
861,1940,0.0359869,51535872,41066496
862,1942,0.0328308,51535872,41066496
863,1942,0.032981,51535872,41066496
864,1945,0.0319691,51535872,41066496
865,1946,0.0328615,51535872,41066496
866,1951,0.0306131,51535872,41066496
867,1951,0.0369639,51535872,41066496
868,1954,0.0305058,51535872,41066496
869,1954,0.034367,51535872,41066496
870,1966,0.0320161,51535872,41066496
871,1966,0.0403709,51535872,41066496
872,1968,0.0329147,51535872,41066496
873,1969,0.0334531,51535872,41066496
874,1973,0.0337468,51535872,41066496
875,1985,0.0360376,51535872,41066496
876,1994,0.0428877,51535872,41066496
877,1995,0.0374752,51535872,41066496
878,1995,0.0342706,51535872,41066496
879,1996,0.0354146,51535872,41066496
880,1998,0.0345562,51535872,41066496
881,1998,0.0333151,51535872,41066496
882,2002,0.0325136,51535872,41066496
883,2004,0.0384807,51535872,41066496
884,2006,0.0344842,51535872,41066496
885,2006,0.0350319,51535872,41066496
886,2010,0.0319755,51535872,41066496
887,2010,0.03602,51535872,41066496
888,2010,0.0341723,51535872,41066496
889,2011,0.0328223,51535872,41066496
890,2011,0.0356987,51535872,41066496
891,2016,0.0344234,51535872,41066496
892,2020,0.0345319,51535872,41066496
893,2026,0.0370685,51535872,41066496
894,2029,0.0362256,51535872,41066496
895,2029,0.0354249,51535872,41066496
896,2034,0.0347154,51535872,41066496
897,2036,0.0372377,51535872,41066496
898,2036,0.0361435,51535872,41066496
899,2040,0.0317569,51535872,41066496
900,2040,0.0375562,51535872,41066496
901,2040,0.034425,51535872,41066496
902,2041,0.0347547,51605504,41136128
903,2042,0.0332562,51605504,41136128
904,2042,0.0361963,51605504,41136128
905,2043,0.034782,51605504,41136128
906,2047,0.0365871,51605504,41136128
907,2050,0.0355406,51605504,41136128
908,2050,0.0377001,51605504,41136128
909,2054,0.0338913,51605504,41136128
910,2059,0.0375018,51605504,41136128
911,2059,0.038386,51605504,41136128
912,2059,0.0352558,51605504,41136128
913,2065,0.0357718,51605504,41136128
914,2070,0.0406752,51605504,41136128
915,2070,0.0393686,51605504,41136128
916,2073,0.0337509,51605504,41136128
917,2077,0.0387317,51605504,41136128
918,2077,0.0360934,51605504,41136128
919,2078,0.0362557,51605504,41136128
920,2079,0.0344358,51605504,41136128
921,2088,0.0363262,51605504,41136128
922,2092,0.0406293,51605504,41136128
923,2092,0.0412922,51605504,41136128
924,2098,0.0354711,51605504,41136128
925,2100,0.03644,51605504,41136128
926,2101,0.0368665,51605504,41136128
927,2101,0.0361329,51605504,41136128
928,2104,0.0362505,51605504,41136128
929,2106,0.0396089,51605504,41136128
930,2107,0.0360108,51605504,41136128
931,2110,0.036382,51605504,41136128
932,2110,0.0371483,51605504,41136128
933,2121,0.037357,51605504,41136128
934,2122,0.0427928,51605504,41136128
935,2126,0.037287,51605504,41136128
936,2127,0.03845,51605504,41136128
937,2127,0.0392139,51605504,41136128
938,2127,0.0369152,51605504,41136128
939,2131,0.037802,51605504,41136128
940,2136,0.0394141,51605504,41136128
941,2136,0.0376394,51605504,41136128
942,2136,0.0367458,51605504,41136128
943,2139,0.0370027,51605504,41136128
944,2142,0.0380287,51605504,41136128
945,2147,0.038747,51605504,41136128
946,2149,0.0402487,51605504,41136128
947,2150,0.0405632,51605504,41136128
948,2160,0.0387974,51605504,41136128
949,2160,0.0435024,51605504,41136128
950,2160,0.0386467,51605504,41136128
951,2162,0.0389264,51605504,41136128
952,2166,0.0423127,51605504,41136128
953,2168,0.0401412,51605504,41136128
954,2168,0.0388075,51605504,41136128
955,2170,0.0378387,51605504,41136128
956,2172,0.0388946,51605504,41136128
957,2173,0.0395948,51605504,41136128
958,2177,0.0431841,51605504,41136128
959,2180,0.0438618,51605504,41136128
960,2182,0.0427442,51605504,41136128
961,2183,0.0375425,51605504,41136128
962,2183,0.0412137,51605504,41136128
963,2187,0.0420252,51605504,41136128
964,2198,0.0385115,51605504,41136128
965,2201,0.0463155,51605504,41136128
966,2204,0.0404212,51605504,41136128
967,2205,0.0397397,51605504,41136128
968,2210,0.0400091,51605504,41136128
969,2219,0.0423941,51605504,41136128
970,2222,0.0452302,51605504,41136128
971,2223,0.0427766,51605504,41136128
972,2223,0.0398749,51605504,41136128
973,2224,0.0388886,51605504,41136128
974,2225,0.042351,51605504,41136128
975,2225,0.039244,51605504,41136128
976,2225,0.0392572,51605504,41136128
977,2226,0.0393284,51605504,41136128
978,2226,0.0412196,51605504,41136128
979,2226,0.0399496,51605504,41136128
980,2227,0.0389925,51605504,41136128
981,2232,0.0406903,51605504,41136128
982,2234,0.0429774,51605504,41136128
983,2235,0.0399837,51605504,41136128
984,2236,0.0399548,51605504,41136128
985,2236,0.0394535,51605504,41136128
986,2236,0.0395481,51605504,41136128
987,2236,0.0400621,51605504,41136128
988,2237,0.04012,51605504,41136128
989,2237,0.0405184,51605504,41136128
990,2237,0.0439663,51605504,41136128
991,2243,0.0399531,51605504,41136128
992,2243,0.0428104,51605504,41136128
993,2245,0.0393358,51605504,41136128
994,2245,0.0406062,51605504,41136128
995,2245,0.0391598,51605504,41136128
996,2248,0.0419102,51605504,41136128
997,2249,0.0431148,51605504,41136128
998,2259,0.0406792,51605504,41136128
999,2260,0.0457936,51605504,41136128
1000,2260,0.0386965,51605504,41136128
1001,2265,0.0407502,51605504,41136128
1002,2265,0.043958,51605504,41136128
1003,2269,0.0408774,51605504,41136128
1004,2271,0.0419807,51605504,41136128
1005,2271,0.0399914,51605504,41136128
1006,2271,0.0408131,51605504,41136128
1007,2271,0.0407031,51605504,41136128
1008,2273,0.0411103,51605504,41136128
1009,2279,0.0413634,51605504,41136128
1010,2279,0.0445723,51605504,41136128
1011,2280,0.0403703,51605504,41136128
1012,2281,0.0413244,51605504,41136128
1013,2285,0.0403514,51605504,41136128
1014,2289,0.0456539,51605504,41136128
1015,2289,0.0427782,51605504,41136128
1016,2289,0.0399519,51605504,41136128
1017,2290,0.0420197,51605504,41136128
1018,2293,0.0411273,51605504,41136128
1019,2297,0.0426088,51605504,41136128
1020,2298,0.0435008,51605504,41136128
1021,2298,0.0414731,51605504,41136128
1022,2298,0.0422223,51605504,41136128
1023,2298,0.0417216,51605504,41136128
1024,2299,0.0406411,51605504,41136128
1025,2299,0.0408861,51605504,41136128
1026,2300,0.0413781,51605504,41136128
1027,2301,0.0418735,51605504,41136128
1028,2312,0.0394107,51605504,41136128
1029,2315,0.0507093,51605504,41136128
1030,2322,0.0422736,51605504,41136128
1031,2324,0.0457184,51605504,41136128
1032,2324,0.043338,51605504,41136128
1033,2324,0.0411521,51605504,41136128
1034,2330,0.041716,51605504,41136128
1035,2339,0.0449988,51605504,41136128
1036,2341,0.0491809,51605504,41136128
1037,2342,0.0424735,51605504,41136128
1038,2345,0.0429826,51605504,41136128
1039,2349,0.0471822,51605504,41136128
1040,2356,0.0445545,51605504,41136128
1041,2357,0.0457579,51605504,41136128
1042,2361,0.0443896,51605504,41136128
1043,2362,0.0451538,51605504,41136128
1044,2370,0.0452306,51605504,41136128
1045,2370,0.0491449,51605504,41136128
1046,2370,0.0425965,51605504,41136128
1047,2371,0.0422525,51605504,41136128
1048,2372,0.0421918,51605504,41136128
1049,2376,0.0417798,51605504,41136128
1050,2376,0.0452203,51605504,41136128
1051,2380,0.0415032,51605504,41136128
1052,2382,0.0446576,51605504,41136128
1053,2382,0.0430878,51605504,41136128
1054,2383,0.0421411,51605504,41136128
1055,2383,0.0413827,51605504,41136128
1056,2383,0.0424567,51605504,41136128
1057,2385,0.0417087,51605504,41136128
1058,2389,0.0429406,51605504,41136128
1059,2389,0.0448227,51605504,41136128
1060,2389,0.0407093,51605504,41136128
1061,2390,0.0423166,51605504,41136128
1062,2390,0.0435975,51605504,41136128
1063,2393,0.0419682,51605504,41136128
1064,2394,0.0425618,51605504,41136128
1065,2395,0.0458861,51605504,41136128
1066,2396,0.0436704,51605504,41136128
1067,2397,0.0427315,51605504,41136128
1068,2401,0.0438012,51748864,41283584
1069,2401,0.046434,51748864,41283584
1070,2406,0.0434846,51748864,41283584
1071,2406,0.0478169,51748864,41283584
1072,2409,0.0421061,51748864,41283584
1073,2409,0.0447747,51748864,41283584
1074,2410,0.0477359,51748864,41283584
1075,2411,0.0432962,51748864,41283584
1076,2418,0.0453692,51748864,41283584
1077,2418,0.0516943,51748864,41283584
1078,2418,0.0436644,51748864,41283584
1079,2421,0.043785,51748864,41283584
1080,2421,0.0448596,51748864,41283584
1081,2421,0.0442271,51748864,41283584
1082,2421,0.0446185,51748864,41283584
1083,2431,0.0482055,51748864,41283584
1084,2432,0.0504508,51748864,41283584
1085,2432,0.0438589,51748864,41283584
1086,2434,0.0470469,51748864,41283584
1087,2436,0.044881,51748864,41283584
1088,2437,0.0432686,51748864,41283584
1089,2438,0.043162,51748864,41283584
1090,2441,0.045702,51748864,41283584
1091,2441,0.0438118,51748864,41283584
1092,2443,0.0445394,51748864,41283584
1093,2448,0.0456886,51748864,41283584
1094,2451,0.0456822,51748864,41283584
1095,2452,0.045787,51748864,41283584
1096,2456,0.0467211,51748864,41283584
1097,2457,0.0461931,51748864,41283584
1098,2463,0.0453049,51748864,41283584
1099,2463,0.0467328,51748864,41283584
1100,2464,0.0431228,51748864,41283584
1101,2466,0.0455878,51748864,41283584
1102,2470,0.0437393,51748864,41283584
1103,2471,0.0448302,51748864,41283584
1104,2474,0.0441232,51748864,41283584
1105,2476,0.044121,51748864,41283584
1106,2477,0.0467525,51748864,41283584
1107,2477,0.0474022,51748864,41283584
1108,2480,0.0446586,51748864,41283584
1109,2482,0.0473637,51748864,41283584
1110,2482,0.0456546,51748864,41283584
1111,2489,0.044205,51748864,41283584
1112,2490,0.0509135,51748864,41283584
1113,2492,0.0440403,51748864,41283584
1114,2492,0.0439589,51748864,41283584
1115,2494,0.0434314,51748864,41283584
1116,2494,0.047327,51748864,41283584
1117,2495,0.0461728,51748864,41283584
1118,2495,0.0449142,51748864,41283584
1119,2496,0.046047,51748864,41283584
1120,2499,0.0449944,51748864,41283584
1121,2500,0.0447125,51748864,41283584
1122,2501,0.0443878,51748864,41283584
1123,2506,0.0466515,51748864,41283584
1124,2506,0.0475871,51748864,41283584
1125,2508,0.0467995,51748864,41283584
1126,2511,0.0454203,51748864,41283584
1127,2514,0.0447219,51748864,41283584
1128,2521,0.045371,51748864,41283584
1129,2523,0.0510399,51748864,41283584
1130,2531,0.0469948,51806208,41431040
1131,2540,0.0512578,51806208,41431040
1132,2541,0.0518002,51806208,41431040
1133,2545,0.0464091,51806208,41431040
1134,2547,0.0488463,51806208,41431040
1135,2549,0.0466905,51806208,41431040
1136,2556,0.049176,51806208,41431040
1137,2564,0.0567768,51806208,41431040
1138,2570,0.0509987,51806208,41431040
1139,2572,0.0495763,51806208,41431040
1140,2577,0.0481969,51806208,41431040
1141,2577,0.0509248,51806208,41431040
1142,2577,0.0447752,51806208,41431040
1143,2580,0.0460186,51806208,41431040
1144,2582,0.0466197,51806208,41431040
1145,2583,0.0469762,51806208,41431040
1146,2584,0.0455383,51806208,41431040
1147,2594,0.0455623,51806208,41431040
1148,2598,0.0562148,51806208,41431040
1149,2599,0.050006,51806208,41431040
1150,2600,0.0462678,51806208,41431040
1151,2601,0.0463332,51806208,41431040
1152,2603,0.046753,51806208,41431040
1153,2606,0.0475137,51806208,41431040
1154,2606,0.0484622,51806208,41431040
1155,2607,0.0454115,51806208,41431040
1156,2616,0.0457251,51806208,41431040
1157,2616,0.0522185,51806208,41431040
1158,2618,0.0471842,51806208,41431040
1159,2618,0.0516008,51806208,41431040
1160,2622,0.0473498,51806208,41431040
1161,2622,0.0481143,51806208,41431040
1162,2624,0.0473215,51806208,41431040
1163,2625,0.0494106,51806208,41431040
1164,2628,0.0486115,51806208,41431040
1165,2635,0.0497993,51806208,41431040
1166,2635,0.0564216,51806208,41431040
1167,2635,0.0460296,51806208,41431040
1168,2640,0.0489506,51806208,41431040
1169,2642,0.0482117,51806208,41431040
1170,2645,0.049035,51806208,41431040
1171,2651,0.0506587,51806208,41431040
1172,2652,0.0553554,51806208,41431040
1173,2656,0.0468911,51806208,41431040
1174,2660,0.0523938,51806208,41431040
1175,2665,0.0493525,51806208,41431040
1176,2667,0.0529183,51806208,41431040
1177,2667,0.0480405,51806208,41431040
1178,2669,0.0466107,51806208,41431040
1179,2669,0.0483212,51806208,41431040
1180,2671,0.0462471,51806208,41431040
1181,2678,0.0481881,51806208,41431040
1182,2680,0.0524869,51806208,41431040
1183,2682,0.0491298,51806208,41431040
1184,2685,0.0472026,51806208,41431040
1185,2686,0.051602,51806208,41431040
1186,2686,0.0505182,51806208,41431040
1187,2690,0.047803,51806208,41431040
1188,2690,0.0515887,51806208,41431040
1189,2690,0.0483861,51806208,41431040
1190,2692,0.0516202,51806208,41431040
1191,2694,0.0489548,51806208,41431040
1192,2694,0.0496355,51806208,41431040
1193,2694,0.046771,51806208,41431040
1194,2695,0.0489958,51806208,41431040
1195,2698,0.0489721,51806208,41431040
1196,2699,0.0523408,51806208,41431040
1197,2704,0.0490488,51806208,41431040
1198,2704,0.0527566,51806208,41431040
1199,2705,0.0523937,51806208,41431040
1200,2708,0.0503988,51806208,41431040
1201,2711,0.0503091,51806208,41431040
1202,2711,0.0493536,51806208,41431040
1203,2712,0.048755,51806208,41431040
1204,2712,0.0490721,51806208,41431040
1205,2717,0.0477138,51806208,41431040
1206,2721,0.0528979,51806208,41431040
1207,2722,0.0514857,51806208,41431040
1208,2722,0.0512765,51806208,41431040
1209,2726,0.0482843,51806208,41431040
1210,2728,0.0529375,51806208,41431040
1211,2731,0.0498446,51806208,41431040
1212,2731,0.050602,51806208,41431040
1213,2731,0.0492602,51806208,41431040
1214,2731,0.052646,51806208,41431040
1215,2731,0.0522263,51806208,41431040
1216,2732,0.0518676,51806208,41431040
1217,2741,0.0529209,51806208,41431040
1218,2742,0.0568284,51806208,41431040
1219,2743,0.0523391,51806208,41431040
1220,2745,0.0506539,51806208,41431040
1221,2745,0.0511385,51806208,41431040
1222,2748,0.0511411,51806208,41431040
1223,2753,0.0521464,51806208,41431040
1224,2755,0.0526356,51806208,41431040
1225,2760,0.0519688,51806208,41431040
1226,2760,0.0533392,51806208,41431040
1227,2760,0.0486951,51806208,41431040
1228,2761,0.0491057,51806208,41431040
1229,2761,0.0503868,51806208,41431040
1230,2762,0.0533736,51806208,41431040
1231,2764,0.0490098,51806208,41431040
1232,2767,0.0508751,51806208,41431040
1233,2774,0.0520216,51806208,41431040
1234,2774,0.0599881,51806208,41431040
1235,2775,0.0492588,51806208,41431040
1236,2779,0.0513672,51806208,41431040
1237,2781,0.0524143,51806208,41431040
1238,2785,0.0512989,51806208,41431040
1239,2790,0.0574853,51806208,41431040
1240,2792,0.0562534,51806208,41431040
1241,2801,0.0506621,51806208,41431040
1242,2803,0.0534737,51806208,41431040
1243,2805,0.0514749,51806208,41431040
1244,2805,0.0516352,51806208,41431040
1245,2805,0.0500669,51806208,41431040
1246,2812,0.0494426,51806208,41431040
1247,2815,0.0593561,51806208,41431040
1248,2819,0.0509431,51806208,41431040
1249,2819,0.0527472,51806208,41431040
1250,2819,0.0517908,51806208,41431040
1251,2819,0.0533592,51806208,41431040
1252,2821,0.0491345,51806208,41431040
1253,2826,0.052963,51806208,41431040
1254,2830,0.0540873,51806208,41431040
1255,2833,0.0531889,51806208,41431040
1256,2835,0.0529216,51806208,41431040
1257,2835,0.0525397,51806208,41431040
1258,2835,0.051736,51806208,41431040
1259,2840,0.0506388,51806208,41431040
1260,2840,0.0558301,51806208,41431040
1261,2850,0.054879,51806208,41431040
1262,2853,0.0625747,51806208,41431040
1263,2860,0.0544526,51806208,41431040
1264,2860,0.0549237,51806208,41431040
1265,2863,0.05251,51806208,41431040
1266,2863,0.0555488,51806208,41431040
1267,2867,0.0509419,51806208,41431040
1268,2878,0.0534775,51806208,41431040
1269,2880,0.0673735,51806208,41431040
1270,2886,0.0533788,51806208,41431040
1271,2887,0.0574765,51806208,41431040
1272,2889,0.0539193,51806208,41431040
1273,2890,0.0516059,51806208,41431040
1274,2891,0.0550907,51806208,41431040
1275,2894,0.0511302,51806208,41431040
1276,2895,0.0555806,51806208,41431040
1277,2899,0.0523555,51806208,41431040
1278,2906,0.0556061,51806208,41431040
1279,2906,0.0592013,51806208,41431040
1280,2907,0.0526841,51806208,41431040
1281,2914,0.0563537,51806208,41431040
1282,2914,0.0600315,51806208,41431040
1283,2921,0.0531431,51806208,41431040
1284,2921,0.0601907,51806208,41431040
1285,2922,0.0535765,51806208,41431040
1286,2922,0.0536977,51806208,41431040
1287,2922,0.0540634,51806208,41431040
1288,2923,0.0522213,51806208,41431040
1289,2923,0.053907,51806208,41431040
1290,2927,0.0540913,51806208,41431040
1291,2932,0.0583043,51806208,41431040
1292,2933,0.0565046,51806208,41431040
1293,2935,0.0584161,51806208,41431040
1294,2941,0.0545986,51806208,41431040
1295,2942,0.0606038,51806208,41431040
1296,2944,0.055396,51806208,41431040
1297,2947,0.0542625,51806208,41431040
1298,2948,0.0558583,51806208,41431040
1299,2958,0.0533757,51806208,41431040
1300,2960,0.0620781,51806208,41431040
1301,2963,0.0542235,51806208,41431040
1302,2970,0.0621582,51806208,41431040
1303,2971,0.0575641,51806208,41431040
1304,2981,0.05235,51806208,41431040
1305,2983,0.0642161,51806208,41431040
1306,2986,0.053591,51806208,41431040
1307,2998,0.0532796,51806208,41431040
1308,3003,0.0679448,51806208,41431040
1309,3003,0.0658696,51806208,41431040
1310,3006,0.0574366,51806208,41431040
1311,3008,0.0583671,51806208,41431040
1312,3008,0.0574025,51806208,41431040
1313,3013,0.0544719,51806208,41431040
1314,3016,0.0578799,51806208,41431040
1315,3021,0.0603134,51806208,41431040
1316,3026,0.0589327,51806208,41431040
1317,3032,0.058731,51806208,41431040
1318,3039,0.0638783,51806208,41431040
1319,3041,0.0609644,51806208,41431040
1320,3042,0.0591403,51806208,41431040
1321,3042,0.0551304,51806208,41431040
1322,3047,0.0547639,51806208,41431040
1323,3054,0.0602367,51806208,41431040
1324,3058,0.0663406,51806208,41431040
1325,3061,0.05819,49709056,39333888
1326,3062,0.0625447,49709056,39333888
1327,3064,0.0586764,49778688,39403520
1328,3077,0.0550514,49778688,39403520
1329,3081,0.0690433,49778688,39403520
1330,3082,0.0621221,49778688,39403520
1331,3082,0.0545507,49778688,39403520
1332,3082,0.0542983,49778688,39403520
1333,3082,0.0557466,49778688,39403520
1334,3084,0.0550792,49778688,39403520
1335,3085,0.0567216,49778688,39403520
1336,3086,0.0579307,49778688,39403520
1337,3087,0.0551393,49778688,39403520
1338,3091,0.0548838,49778688,39403520
1339,3091,0.060008,49778688,39403520
1340,3092,0.0561143,49778688,39403520
1341,3095,0.0611566,49778688,39403520
1342,3096,0.0636042,49778688,39403520
1343,3106,0.0567902,49778688,39403520
1344,3115,0.0699826,49778688,39403520
1345,3118,0.0672122,49778688,39403520
1346,3121,0.0589106,49778688,39403520
1347,3121,0.0565522,49778688,39403520
1348,3123,0.0569921,49778688,39403520
1349,3129,0.0606233,49778688,39403520
1350,3134,0.0700658,49778688,39403520
1351,3156,0.0629804,49778688,39403520
1352,3158,0.0720211,49778688,39403520
1353,3160,0.0580951,49778688,39403520
1354,3166,0.0589863,49778688,39403520
1355,3169,0.0645047,49778688,39403520
1356,3172,0.0580488,49778688,39403520
1357,3174,0.0592978,49778688,39403520
1358,3175,0.0584079,49778688,39403520
1359,3177,0.0594393,49778688,39403520
1360,3177,0.0589781,49778688,39403520
1361,3178,0.0554294,49778688,39403520
1362,3183,0.0589895,49778688,39403520
1363,3186,0.0635248,49778688,39403520
1364,3187,0.0597218,49778688,39403520
1365,3189,0.0586462,49778688,39403520
1366,3192,0.0629663,49778688,39403520
1367,3202,0.061754,49778688,39403520
1368,3202,0.0640958,49778688,39403520
1369,3207,0.0560989,49778688,39403520
1370,3207,0.0601072,49778688,39403520
1371,3207,0.0574366,49778688,39403520
1372,3209,0.0597549,49778688,39403520
1373,3214,0.0593264,49778688,39403520
1374,3217,0.0624763,49778688,39403520
1375,3218,0.0610107,49778688,39403520
1376,3218,0.0582449,49778688,39403520
1377,3218,0.057704,49778688,39403520
1378,3218,0.0586665,49778688,39403520
1379,3224,0.0622984,49778688,39403520
1380,3225,0.0635803,49778688,39403520
1381,3230,0.058049,49778688,39403520
1382,3231,0.0705644,49778688,39403520
1383,3234,0.0609619,49778688,39403520
1384,3235,0.0730811,49778688,39403520
1385,3237,0.0596664,49778688,39403520
1386,3237,0.0649601,49778688,39403520
1387,3240,0.0622786,49778688,39403520
1388,3240,0.0651228,49778688,39403520
1389,3243,0.0590986,49778688,39403520
1390,3246,0.0652694,49778688,39403520
1391,3247,0.0589744,49778688,39403520
1392,3247,0.0588892,49778688,39403520
1393,3248,0.0600169,49778688,39403520
1394,3248,0.0632924,49778688,39403520
1395,3249,0.0578754,49778688,39403520
1396,3255,0.0633461,49778688,39403520
1397,3257,0.0714731,49778688,39403520
1398,3257,0.0622759,49778688,39403520
1399,3257,0.0594159,49778688,39403520
1400,3259,0.0597369,49778688,39403520
1401,3263,0.0601522,49778688,39403520
1402,3270,0.060282,49778688,39403520
1403,3270,0.0717741,49778688,39403520
1404,3270,0.0587112,49778688,39403520
1405,3270,0.0579018,49778688,39403520
1406,3282,0.0636406,49778688,39403520
1407,3292,0.0753052,49778688,39403520
1408,3292,0.069276,49778688,39403520
1409,3294,0.062863,49778688,39403520
1410,3294,0.0621773,49778688,39403520
1411,3294,0.0574068,49778688,39403520
1412,3296,0.0601843,49778688,39403520
1413,3306,0.0671222,49778688,39403520
1414,3306,0.0680923,49778688,39403520
1415,3308,0.060574,49778688,39403520
1416,3308,0.0618678,49778688,39403520
1417,3315,0.0595098,49778688,39403520
1418,3315,0.0703918,49778688,39403520
1419,3317,0.0606574,49778688,39403520
1420,3318,0.0631257,49778688,39403520
1421,3323,0.0594181,49778688,39403520
1422,3324,0.0631402,49778688,39403520
1423,3326,0.0600228,49778688,39403520
1424,3326,0.0615249,49778688,39403520
1425,3327,0.0592235,49778688,39403520
1426,3329,0.061477,49778688,39403520
1427,3329,0.064034,49778688,39403520
1428,3337,0.0626522,49778688,39403520
1429,3337,0.0712643,49778688,39403520
1430,3338,0.0608483,49778688,39403520
1431,3342,0.0637362,49778688,39403520
1432,3342,0.0680303,49778688,39403520
1433,3346,0.0626697,49778688,39403520
1434,3346,0.0721461,49778688,39403520
1435,3346,0.0598271,49778688,39403520
1436,3346,0.0607194,49778688,39403520
1437,3346,0.0668564,49778688,39403520
1438,3347,0.0604647,49778688,39403520
1439,3347,0.0601079,49778688,39403520
1440,3347,0.064868,49778688,39403520
1441,3347,0.0609225,49778688,39403520
1442,3347,0.0594548,49778688,39403520
1443,3348,0.0634866,49778688,39403520
1444,3348,0.0609538,49778688,39403520
1445,3348,0.0587403,49778688,39403520
1446,3352,0.0591856,49778688,39403520
1447,3355,0.0662365,49778688,39403520
1448,3355,0.0637853,49778688,39403520
1449,3356,0.0614909,49778688,39403520
1450,3359,0.0619093,49778688,39403520
1451,3361,0.0655191,49778688,39403520
1452,3363,0.0625322,49778688,39403520
1453,3371,0.0618633,49778688,39403520
1454,3375,0.0731533,49778688,39403520
1455,3375,0.0652472,49778688,39403520
1456,3375,0.0661413,49778688,39403520
1457,3378,0.0632699,49778688,39403520
1458,3378,0.0657748,49778688,39403520
1459,3381,0.0643627,49778688,39403520
1460,3388,0.0699408,49778688,39403520
1461,3390,0.0699464,49778688,39403520
1462,3390,0.0632029,49778688,39403520
1463,3390,0.0613229,49778688,39403520
1464,3390,0.0617941,49778688,39403520
1465,3390,0.0633413,49778688,39403520
1466,3398,0.0609747,49778688,39403520
1467,3398,0.0749316,49778688,39403520
1468,3398,0.062171,49778688,39403520
1469,3398,0.0623884,49778688,39403520
1470,3398,0.0629091,49778688,39403520
1471,3398,0.0600451,49778688,39403520
